tkt_id,player_id,ticket_no,tkt_amt,purchase_time,win_amt,channel_id,channel_name,purchase_trans_id,win_trans_id
917693,37273,9.17693E+11,0,12:21.4,0,6,WEB (QR CODE),NULL,NULL
917694,37273,9.17694E+11,0,12:21.4,0,6,WEB (QR CODE),NULL,NULL
917695,37273,9.17695E+11,0,12:21.4,0,6,WEB (QR CODE),NULL,NULL
917696,37273,9.17696E+11,0,12:21.4,100,6,WEB (QR CODE),NULL,1201624
917697,37273,9.17697E+11,0,12:21.4,0,6,WEB (QR CODE),NULL,NULL
917698,37273,9.17698E+11,0,12:21.4,100,6,WEB (QR CODE),NULL,1363415
917699,37273,9.17699E+11,0,12:21.4,0,6,WEB (QR CODE),NULL,NULL
917700,37273,9.177E+11,0,12:21.4,0,6,WEB (QR CODE),NULL,NULL
917701,37273,9.17701E+11,0,12:21.4,0,6,WEB (QR CODE),NULL,NULL
917702,37273,9.17702E+11,0,12:21.4,0,6,WEB (QR CODE),NULL,NULL
917703,37273,9.17703E+11,0,12:21.4,0,6,WEB (QR CODE),NULL,NULL
917704,37273,9.17704E+11,0,12:21.4,0,6,WEB (QR CODE),NULL,NULL
917705,37273,091770500230,0,12:21.4,0,6,WEB (QR CODE),NULL,NULL
917706,37273,9.17706E+11,0,12:21.4,100,6,WEB (QR CODE),NULL,1905452
917707,37273,9.17707E+11,0,12:21.4,0,6,WEB (QR CODE),NULL,NULL
917708,37273,9.17708E+11,0,12:21.4,100,6,WEB (QR CODE),NULL,2083326
917709,37273,9.17709E+11,0,12:21.4,100,6,WEB (QR CODE),NULL,2169290
917710,37273,9.1771E+11,0,12:21.4,100,6,WEB (QR CODE),NULL,2254919
917711,37273,9.17711E+11,0,12:21.4,0,6,WEB (QR CODE),NULL,NULL
917712,37273,9.17712E+11,0,12:21.4,0,6,WEB (QR CODE),NULL,NULL
917713,37273,9.17713E+11,0,12:21.4,0,6,WEB (QR CODE),NULL,NULL
917714,37273,9.17714E+11,0,12:21.4,0,6,WEB (QR CODE),NULL,NULL
917715,37273,9.17715E+11,0,12:21.4,0,6,WEB (QR CODE),NULL,NULL
917808,37572,9.17808E+11,40,12:55.6,100,2,WEB,227231,249407
917835,37572,9.17835E+11,40,13:18.8,0,2,WEB,227254,227254
918072,37520,9.18072E+11,40,16:06.2,100,2,WEB,227327,243379
918073,37520,9.18073E+11,40,16:06.3,100,2,WEB,227328,243374
918303,37023,9.18303E+11,40,17:31.7,0,2,WEB,227376,227376
918540,24052,9.1854E+11,40,19:31.4,100,2,WEB,227411,258314
918541,24052,9.18541E+11,40,19:31.4,100,2,WEB,227412,258317
918542,24052,9.18542E+11,40,19:31.5,100,2,WEB,227413,258321
919000,25706,9.19E+11,40,23:21.4,100,2,WEB,227523,255939
919158,25158,9.19158E+11,40,24:21.1,100,2,WEB,227577,258617
919548,25104,9.19548E+11,40,26:52.1,100,2,WEB,227737,258773
921200,24088,9.212E+11,40,36:14.7,100,2,WEB,228132,259186
921201,24088,9.21201E+11,40,36:14.8,100,2,WEB,228135,259192
922283,37124,9.22283E+11,40,43:42.1,100,2,WEB,228331,259594
922285,37124,9.22285E+11,40,43:42.2,100,2,WEB,228332,259595
922501,28901,9.22501E+11,40,45:35.6,0,6,WEB (QR CODE),NULL,NULL
922502,28901,9.22502E+11,0,45:35.6,100,6,WEB (QR CODE),NULL,292753
922503,28901,9.22503E+11,0,45:35.7,0,6,WEB (QR CODE),NULL,NULL
922504,28901,9.22504E+11,0,45:35.8,0,6,WEB (QR CODE),NULL,NULL
922505,28901,9.22505E+11,0,45:35.8,0,6,WEB (QR CODE),NULL,NULL
922506,28901,9.22506E+11,0,45:35.9,0,6,WEB (QR CODE),NULL,NULL
922507,28901,9.22507E+11,0,45:35.9,0,6,WEB (QR CODE),NULL,NULL
922508,28901,9.22508E+11,0,45:36.0,1000,6,WEB (QR CODE),NULL,876379
922509,28901,092250900920,0,45:36.0,0,6,WEB (QR CODE),NULL,NULL
922510,28901,9.2251E+11,0,45:36.1,0,6,WEB (QR CODE),NULL,NULL
922511,28901,9.22511E+11,0,45:36.1,0,6,WEB (QR CODE),NULL,NULL
922512,28901,9.22512E+11,0,45:36.2,0,6,WEB (QR CODE),NULL,NULL
922514,28901,092251400182,0,45:36.2,0,6,WEB (QR CODE),NULL,NULL
922515,28901,9.22515E+11,0,45:36.2,0,6,WEB (QR CODE),NULL,NULL
922516,28901,9.22516E+11,0,45:36.2,0,6,WEB (QR CODE),NULL,NULL
922517,28901,9.22517E+11,0,45:36.3,0,6,WEB (QR CODE),NULL,NULL
922518,28901,9.22518E+11,0,45:36.3,0,6,WEB (QR CODE),NULL,NULL
922519,28901,9.22519E+11,0,45:36.3,0,6,WEB (QR CODE),NULL,NULL
922520,28901,9.2252E+11,0,45:36.3,0,6,WEB (QR CODE),NULL,NULL
922521,28901,9.22521E+11,0,45:36.4,0,6,WEB (QR CODE),NULL,NULL
922522,28901,9.22522E+11,0,45:36.4,0,6,WEB (QR CODE),NULL,NULL
922523,28901,9.22523E+11,0,45:36.5,0,6,WEB (QR CODE),NULL,NULL
922524,28901,9.22524E+11,0,45:36.5,0,6,WEB (QR CODE),NULL,NULL
922525,28901,9.22525E+11,0,45:36.5,0,6,WEB (QR CODE),NULL,NULL
922526,28901,9.22526E+11,0,45:36.5,0,6,WEB (QR CODE),NULL,NULL
922527,28901,092252700223,0,45:36.6,0,6,WEB (QR CODE),NULL,NULL
922528,28901,092252800353,0,45:36.7,100,6,WEB (QR CODE),NULL,2414011
922529,28901,9.22529E+11,0,45:36.7,0,6,WEB (QR CODE),NULL,NULL
922530,28901,9.2253E+11,0,45:36.7,100,6,WEB (QR CODE),NULL,2577802
922531,28901,9.22531E+11,0,45:36.8,0,6,WEB (QR CODE),NULL,NULL
923141,25706,9.23141E+11,40,49:43.2,0,2,WEB,228462,228462
923334,37337,9.23334E+11,40,50:53.7,0,2,WEB,228515,228515
923442,37277,9.23442E+11,40,52:20.9,0,2,WEB,228571,228571
923509,36962,9.23509E+11,40,53:06.6,100,2,WEB,228595,260043
924163,24088,9.24163E+11,40,58:27.8,0,2,WEB,228745,228745
924164,24088,9.24164E+11,40,58:28.0,0,2,WEB,228746,228746
924165,24088,9.24165E+11,40,58:28.3,100,2,WEB,228747,260204
924166,24088,9.24166E+11,40,58:28.5,1000,2,WEB,228752,260229
924168,24088,9.24168E+11,40,58:28.6,0,2,WEB,228756,228756
924169,24088,9.24169E+11,40,58:28.7,100,2,WEB,228757,260232
924483,37491,9.24483E+11,40,02:00.6,100,2,WEB,228882,250403
924735,37795,9.24735E+11,40,03:54.8,100,6,WEB (QR CODE),NULL,260622
924801,36421,9.24801E+11,40,04:00.6,100,6,WEB (QR CODE),NULL,242580
924895,37795,9.24895E+11,40,05:17.2,100,6,WEB (QR CODE),NULL,260664
925014,27875,9.25014E+11,40,05:53.3,100,2,WEB,229023,243365
925016,25706,9.25016E+11,40,05:54.7,0,2,WEB,229025,229025
925101,27875,9.25101E+11,40,06:23.1,100,2,WEB,229035,243373
925175,27875,9.25175E+11,40,06:48.0,100,2,WEB,229040,243380
925185,37795,9.25185E+11,40,07:01.8,0,6,WEB (QR CODE),NULL,NULL
925272,27875,9.25272E+11,40,07:37.1,100,2,WEB,229068,243376
925280,27875,9.2528E+11,40,07:46.4,0,2,WEB,229071,229071
925398,37795,9.25398E+11,40,08:16.7,100,6,WEB (QR CODE),NULL,260797
925598,37795,9.25598E+11,40,09:19.9,100,6,WEB (QR CODE),NULL,260848
925714,37795,9.25714E+11,40,10:35.2,100,6,WEB (QR CODE),NULL,260888
925815,37795,9.25815E+11,40,11:38.8,0,6,WEB (QR CODE),NULL,NULL
926657,36231,9.26657E+11,40,18:21.8,100,6,WEB (QR CODE),NULL,261180
926658,36231,9.26658E+11,0,18:21.8,0,6,WEB (QR CODE),NULL,NULL
926659,36231,9.26659E+11,0,18:21.8,0,6,WEB (QR CODE),NULL,NULL
926660,36231,9.2666E+11,0,18:21.8,100,6,WEB (QR CODE),NULL,446547
926661,36231,9.26661E+11,0,18:21.8,100,6,WEB (QR CODE),NULL,530536
926662,36231,9.26662E+11,0,18:21.8,0,6,WEB (QR CODE),NULL,NULL
926663,36231,9.26663E+11,0,18:21.8,0,6,WEB (QR CODE),NULL,NULL
926664,36231,092666400462,0,18:21.8,0,6,WEB (QR CODE),NULL,NULL
926665,36231,9.26665E+11,0,18:21.8,0,6,WEB (QR CODE),NULL,NULL
926666,36231,9.26666E+11,0,18:21.8,0,6,WEB (QR CODE),NULL,NULL
926667,36231,092666700629,0,18:21.8,100,6,WEB (QR CODE),NULL,1201658
926668,36231,9.26668E+11,0,18:21.8,0,6,WEB (QR CODE),NULL,NULL
926669,36231,092666900878,0,18:21.8,0,6,WEB (QR CODE),NULL,NULL
926670,36231,9.2667E+11,0,18:21.8,100,6,WEB (QR CODE),NULL,1437895
926671,36231,9.26671E+11,0,18:21.8,0,6,WEB (QR CODE),NULL,NULL
926672,36231,9.26672E+11,0,18:21.8,100,6,WEB (QR CODE),NULL,1587968
926673,36231,9.26673E+11,0,18:21.8,0,6,WEB (QR CODE),NULL,NULL
926674,36231,092667400199,0,18:21.8,0,6,WEB (QR CODE),NULL,NULL
926675,36231,092667500397,0,18:21.8,0,6,WEB (QR CODE),NULL,NULL
926676,36231,009266760037,0,18:21.8,0,6,WEB (QR CODE),NULL,NULL
926677,36231,9.26677E+11,0,18:21.8,0,6,WEB (QR CODE),NULL,NULL
926678,36231,9.26678E+11,0,18:21.8,0,6,WEB (QR CODE),NULL,NULL
926679,36231,9.26679E+11,0,18:21.8,0,6,WEB (QR CODE),NULL,NULL
926680,36231,9.2668E+11,0,18:21.9,100,6,WEB (QR CODE),NULL,2169331
926681,36231,9.26681E+11,0,18:21.9,0,6,WEB (QR CODE),NULL,NULL
926682,36231,9.26682E+11,0,18:21.9,0,6,WEB (QR CODE),NULL,NULL
926683,36231,9.26683E+11,0,18:21.9,100,6,WEB (QR CODE),NULL,2414028
926684,36231,9.26684E+11,0,18:21.9,0,6,WEB (QR CODE),NULL,NULL
926685,36231,9.26685E+11,0,18:21.9,100,6,WEB (QR CODE),NULL,2577827
926686,36231,9.26686E+11,0,18:21.9,0,6,WEB (QR CODE),NULL,NULL
926820,37144,9.2682E+11,40,19:32.5,100,2,WEB,229418,238867
926821,37144,9.26821E+11,40,19:32.7,100,2,WEB,229419,238876
926822,37144,9.26822E+11,40,19:32.8,100,2,WEB,229421,238860
926823,37144,9.26823E+11,40,19:32.9,100,2,WEB,229422,238855
926825,37144,9.26825E+11,40,19:33.0,0,2,WEB,229423,229423
927433,25706,9.27433E+11,40,23:33.4,0,2,WEB,229505,229505
928830,37123,9.2883E+11,40,32:00.2,100,2,WEB,229755,261695
928831,37123,092883100713,40,32:00.5,0,2,WEB,229756,229756
930066,37071,9.30066E+11,40,40:02.3,100,2,WEB,229953,262098
930890,37348,9.3089E+11,40,45:39.0,100,2,WEB,230126,262316
933321,24088,9.33321E+11,40,57:57.2,100,2,WEB,230476,262951
933323,24088,9.33323E+11,40,57:57.3,100,2,WEB,230477,262952
933736,34108,9.33736E+11,40,00:20.4,0,2,WEB,230519,230519
933758,25706,9.33758E+11,40,00:49.0,100,2,WEB,230529,255921
934623,24073,9.34623E+11,40,05:22.3,0,2,WEB,230677,230677
936108,37031,9.36108E+11,40,15:36.5,100,2,WEB,230958,263515
936109,37031,9.36109E+11,40,15:36.6,0,2,WEB,230959,230959
936337,37031,9.36337E+11,40,16:57.7,100,2,WEB,231007,263566
938372,37215,9.38372E+11,40,29:09.7,100,2,WEB,231358,263999
938579,25706,9.38579E+11,40,30:12.3,0,2,WEB,231390,231390
939148,25064,9.39148E+11,40,33:09.9,100,2,WEB,231484,264148
939162,25706,9.39162E+11,40,33:26.5,100,2,WEB,231496,255908
939163,25706,9.39163E+11,40,33:26.7,100,2,WEB,231510,255854
939166,25706,9.39166E+11,40,33:26.9,0,2,WEB,231514,231514
939167,25706,9.39167E+11,40,33:27.1,100,2,WEB,231515,255805
939168,25706,9.39168E+11,40,33:27.2,100,2,WEB,231516,255763
940293,25156,9.40293E+11,40,41:23.3,0,2,WEB,231733,231733
940508,25156,9.40508E+11,40,42:12.9,100,2,WEB,231763,257084
941214,37489,9.41214E+11,40,46:35.4,100,2,WEB,231906,264693
943042,37024,9.43042E+11,40,57:33.9,100,2,WEB,232154,265031
944635,24088,9.44635E+11,40,08:31.1,100,2,WEB,232427,265429
944636,24088,9.44636E+11,40,08:31.2,100,2,WEB,232428,265430
944637,24088,9.44637E+11,40,08:31.3,100,2,WEB,232430,265431
945116,37024,9.45116E+11,40,12:56.7,100,2,WEB,232544,265590
945218,37024,9.45218E+11,40,13:10.3,100,2,WEB,232550,265597
945604,37024,9.45604E+11,40,15:22.2,100,2,WEB,232608,265699
945977,37196,9.45977E+11,40,17:47.9,100,2,WEB,232664,265827
946354,37024,9.46354E+11,40,20:50.8,0,2,WEB,232741,232741
946366,37371,9.46366E+11,40,21:05.1,100,2,WEB,232747,265949
946927,25116,9.46927E+11,40,26:09.3,0,2,WEB,232875,232875
947381,37618,9.47381E+11,40,29:13.6,0,2,WEB,232961,232961
947394,25118,9.47394E+11,40,29:23.9,100,2,WEB,232964,266232
947410,37079,9.4741E+11,40,29:35.6,0,2,WEB,232973,232973
947411,37079,9.47411E+11,40,29:35.7,0,2,WEB,232978,232978
947970,37221,9.4797E+11,40,34:08.7,100,2,WEB,233091,266367
948896,37371,9.48896E+11,40,39:57.9,100,2,WEB,233229,266518
949193,24679,9.49193E+11,40,42:36.9,0,2,WEB,233297,233297
949226,26396,9.49226E+11,40,42:40.1,0,2,WEB,233300,233300
949234,24679,9.49234E+11,40,42:42.3,100,2,WEB,233303,266569
950068,36674,9.50068E+11,40,47:50.5,0,2,WEB,233422,233422
950616,24061,095061600290,40,51:53.6,100,2,WEB,233515,266913
952010,37428,9.5201E+11,40,02:57.0,0,2,WEB,233828,233828
952011,37428,9.52011E+11,40,02:57.1,100,2,WEB,233830,267247
952054,24679,9.52054E+11,40,03:50.2,100,2,WEB,233859,267266
953504,37182,9.53504E+11,40,14:36.3,100,2,WEB,234171,267550
953517,37182,9.53517E+11,40,14:52.3,0,2,WEB,234181,234181
954860,37179,9.5486E+11,40,26:35.7,100,2,WEB,234494,263292
954861,37179,9.54861E+11,40,26:35.8,0,2,WEB,234495,234495
956126,37466,9.56126E+11,40,36:27.7,100,2,WEB,234733,268157
956127,37466,9.56127E+11,40,36:27.8,0,2,WEB,234734,234734
956128,37466,9.56128E+11,40,36:27.9,100,2,WEB,234735,268160
956129,37466,9.56129E+11,40,36:28.0,100,2,WEB,234736,268164
956130,37466,9.5613E+11,40,36:28.2,100,2,WEB,234737,268165
956131,37466,9.56131E+11,40,36:28.3,100,2,WEB,234738,268167
956132,37466,095613200821,40,36:28.4,0,2,WEB,234739,234739
956133,37466,9.56133E+11,40,36:28.5,100,2,WEB,234740,268168
956134,37466,9.56134E+11,40,36:28.5,100,2,WEB,234742,268169
956135,37466,9.56135E+11,40,36:28.6,0,2,WEB,234743,234743
957276,37418,9.57276E+11,40,46:27.3,100,2,WEB,235009,239089
958796,27586,9.58796E+11,40,50:02.6,0,2,WEB,235434,235434
958964,27586,9.58964E+11,40,53:26.2,0,2,WEB,235465,235465
959334,37387,9.59334E+11,40,11:33.8,0,2,WEB,235657,235657
959509,37403,9.59509E+11,40,20:20.0,100,2,WEB,235779,293761
959657,37505,9.59657E+11,40,27:07.6,100,2,WEB,236009,293811
959855,36787,9.59855E+11,40,45:24.4,0,2,WEB,236489,236489
959861,36787,9.59861E+11,40,46:12.1,0,2,WEB,236528,236528
959899,37726,9.59899E+11,40,50:21.7,0,2,WEB,236660,236660
959900,37726,9.599E+11,40,50:22.0,0,2,WEB,236661,236661
959977,37290,9.59977E+11,40,54:44.1,0,2,WEB,236880,236880
960052,37359,9.60052E+11,40,00:32.8,0,2,WEB,237231,237231
960054,37359,9.60054E+11,40,00:33.5,0,2,WEB,237239,237239
960057,37359,9.60057E+11,40,00:34.3,0,2,WEB,237248,237248
960139,37313,9.60139E+11,40,05:10.6,100,2,WEB,237505,294107
960140,37313,000960140009,40,05:10.7,0,2,WEB,237506,237506
960141,37313,9.60141E+11,40,05:10.9,0,2,WEB,237507,237507
960142,37313,9.60142E+11,40,05:11.2,0,2,WEB,237510,237510
960143,37313,9.60143E+11,40,05:11.3,0,2,WEB,237511,237511
960301,37217,9.60301E+11,40,22:42.2,0,2,WEB,238449,238449
960302,37217,9.60302E+11,40,22:42.2,0,2,WEB,238450,238450
960315,37427,9.60315E+11,40,24:17.0,100,2,WEB,238545,294190
960317,37393,9.60317E+11,40,24:43.1,0,2,WEB,238598,238598
960318,37446,9.60318E+11,40,24:53.2,0,2,WEB,238604,238604
960392,37377,9.60392E+11,40,31:49.3,0,2,WEB,238836,238836
960411,37393,9.60411E+11,40,34:32.0,100,2,WEB,238951,294243
960412,37393,9.60412E+11,40,34:46.9,0,2,WEB,238954,238954
960417,37393,9.60417E+11,40,34:57.0,100,2,WEB,238962,294247
960435,37377,9.60435E+11,40,36:04.6,0,2,WEB,238999,238999
960524,37282,9.60524E+11,40,42:31.5,100,2,WEB,239257,294350
960533,37417,9.60533E+11,40,42:57.6,0,2,WEB,239269,239269
960602,37417,9.60602E+11,40,48:41.7,0,2,WEB,239442,239442
960615,37417,9.60615E+11,40,49:29.6,100,2,WEB,239512,291711
960624,37417,9.60624E+11,40,50:10.6,0,2,WEB,239525,239525
960658,37235,096065800914,40,52:49.6,100,2,WEB,239575,294444
960659,37235,9.60659E+11,40,52:49.6,100,2,WEB,239577,294445
960666,37680,9.60666E+11,40,53:59.1,0,2,WEB,239621,239621
960667,37680,9.60667E+11,40,53:59.2,0,2,WEB,239622,239622
960668,37680,9.60668E+11,40,53:59.2,100,2,WEB,239623,294458
960689,37753,096068900795,40,58:58.5,100,2,WEB,239744,294467
960690,37753,9.6069E+11,40,58:58.6,0,2,WEB,239745,239745
960708,24088,9.60708E+11,40,01:20.8,0,2,WEB,239810,239810
960709,24088,9.60709E+11,40,01:20.8,0,2,WEB,239811,239811
960710,24088,9.6071E+11,40,01:20.9,0,2,WEB,239812,239812
960711,24088,9.60711E+11,40,01:20.9,0,2,WEB,239813,239813
960768,32241,9.60768E+11,40,10:59.9,100,2,WEB,240049,294514
960858,37623,096085800379,40,22:22.2,100,2,WEB,240302,294573
960859,37623,9.60859E+11,40,22:22.3,100,2,WEB,240303,294574
960860,37623,9.6086E+11,40,22:22.3,0,2,WEB,240304,240304
960861,37623,096086100626,40,22:22.4,0,2,WEB,240305,240305
960862,37623,9.60862E+11,40,22:22.4,100,2,WEB,240306,294575
960863,37623,096086300232,40,22:22.4,100,2,WEB,240307,294576
960864,37623,9.60864E+11,40,22:22.5,100,2,WEB,240308,294579
960865,37623,096086500272,40,22:22.5,0,2,WEB,240309,240309
960866,37623,9.60866E+11,40,22:22.6,100,2,WEB,240310,294580
960867,37623,9.60867E+11,40,22:22.6,0,2,WEB,240311,240311
960868,37457,9.60868E+11,40,22:56.4,0,2,WEB,240314,240314
960966,37537,096096600543,40,38:41.9,0,2,WEB,240594,240594
961078,37516,096107800398,40,02:19.0,100,2,WEB,241048,294762
961096,37599,9.61096E+11,40,08:01.0,0,2,WEB,241155,241155
961335,25809,096133500722,40,55:28.9,0,2,WEB,242094,242094
961417,37496,096141700274,40,05:07.0,100,2,WEB,242310,295004
961418,37496,9.61418E+11,40,05:07.1,0,2,WEB,242311,242311
961419,37496,9.61419E+11,40,05:07.1,100,2,WEB,242312,295005
961420,37496,9.6142E+11,40,05:07.2,0,2,WEB,242313,242313
961671,37032,9.61671E+11,40,57:34.7,0,2,WEB,243112,243112
961739,34112,9.61739E+11,40,03:51.7,0,2,WEB,243251,243251
962045,37252,9.62045E+11,40,26:18.7,0,2,WEB,243653,243653
962047,37252,9.62047E+11,40,26:34.9,100,2,WEB,243655,295254
962049,37252,9.62049E+11,40,26:43.3,0,2,WEB,243657,243657
962272,37504,9.62272E+11,40,39:31.4,0,2,WEB,243939,243939
962273,37504,9.62273E+11,40,39:31.7,100,2,WEB,243942,295379
962274,37504,9.62274E+11,40,39:31.9,100,2,WEB,243943,295380
962368,37126,9.62368E+11,40,47:43.2,0,2,WEB,244095,244095
962369,37126,9.62369E+11,40,47:43.3,100,2,WEB,244096,295412
962370,37126,9.6237E+11,40,47:43.3,0,2,WEB,244097,244097
962371,37126,9.62371E+11,40,47:43.4,0,2,WEB,244098,244098
962372,37126,9.62372E+11,40,47:43.4,0,2,WEB,244099,244099
962499,37719,9.62499E+11,40,56:22.3,100,2,WEB,244370,295503
962545,37655,009625450053,40,09:35.8,0,2,WEB,244515,244515
962546,37655,9.62546E+11,40,09:36.1,0,2,WEB,244516,244516
962547,37655,9.62547E+11,40,09:36.4,0,2,WEB,244517,244517
962548,37655,9.62548E+11,40,09:36.7,0,2,WEB,244518,244518
962549,37655,009625490086,40,09:37.0,100,2,WEB,244519,295556
962550,37655,096255000225,40,09:37.3,0,2,WEB,244520,244520
962551,37655,9.62551E+11,40,09:37.6,0,2,WEB,244521,244521
962719,37417,9.62719E+11,40,17:13.4,100,2,WEB,244741,291642
962732,37417,9.62732E+11,40,17:55.5,0,2,WEB,244811,244811
962749,37417,9.62749E+11,40,18:52.5,100,2,WEB,244832,291611
962858,27875,9.62858E+11,40,23:44.3,0,2,WEB,245164,245164
962860,27875,9.6286E+11,40,23:51.0,100,2,WEB,245166,295702
962867,27875,9.62867E+11,40,23:59.5,100,2,WEB,245174,295705
962870,27875,9.6287E+11,40,24:05.4,100,2,WEB,245178,295717
962873,27875,9.62873E+11,40,24:12.2,100,2,WEB,245184,295719
962877,37549,9.62877E+11,40,24:16.0,0,2,WEB,245188,245188
963024,37515,096302400522,40,29:33.4,100,2,WEB,245450,295827
963025,37515,9.63025E+11,40,29:33.5,100,2,WEB,245451,295828
963154,37787,9.63154E+11,40,33:40.1,0,2,WEB,245692,245692
963254,37727,9.63254E+11,40,37:37.3,0,2,WEB,245890,245890
963371,37766,9.63371E+11,40,42:32.4,0,2,WEB,246149,246149
963439,37206,9.63439E+11,40,43:51.0,0,2,WEB,246223,246223
963440,37206,9.6344E+11,40,43:51.0,100,2,WEB,246224,296041
963441,37206,9.63441E+11,40,43:51.1,0,2,WEB,246225,246225
963442,37206,9.63442E+11,40,43:51.1,100,2,WEB,246226,296042
963443,37206,9.63443E+11,40,43:51.2,100,2,WEB,246227,296043
963444,37206,9.63444E+11,40,43:51.2,100,2,WEB,246228,296044
963445,37206,9.63445E+11,40,43:51.2,100,2,WEB,246229,296045
963446,37206,9.63446E+11,40,43:51.3,0,2,WEB,246230,246230
963447,37206,9.63447E+11,40,43:51.3,0,2,WEB,246232,246232
963448,37206,9.63448E+11,40,43:51.4,0,2,WEB,246234,246234
963471,37766,9.63471E+11,40,44:20.7,0,2,WEB,246266,246266
963642,37123,9.63642E+11,40,51:05.0,100,2,WEB,246568,296132
963643,37123,9.63643E+11,40,51:05.1,0,2,WEB,246569,246569
963715,37089,9.63715E+11,40,53:27.8,100,2,WEB,246732,296181
963723,37089,9.63723E+11,40,53:35.0,0,2,WEB,246741,246741
963726,37089,9.63726E+11,40,53:42.6,100,2,WEB,246746,296190
963730,37089,9.6373E+11,40,53:49.6,100,2,WEB,246752,296193
963732,37089,9.63732E+11,40,53:56.3,100,2,WEB,246754,296197
963733,37089,9.63733E+11,40,53:56.3,0,2,WEB,246755,246755
963734,37089,9.63734E+11,40,54:03.2,100,2,WEB,246757,296198
963735,37089,9.63735E+11,40,54:03.3,100,2,WEB,246758,296199
963736,37089,9.63736E+11,40,54:03.3,100,2,WEB,246759,296201
963737,37089,9.63737E+11,40,54:03.4,100,2,WEB,246760,296203
963833,36954,9.63833E+11,40,56:28.8,0,2,WEB,246880,246880
963834,36954,9.63834E+11,40,56:28.8,0,2,WEB,246881,246881
963835,36954,9.63835E+11,40,56:28.9,0,2,WEB,246882,246882
963937,37562,9.63937E+11,40,59:30.3,0,2,WEB,247059,247059
964036,37139,9.64036E+11,40,02:06.0,100,2,WEB,247159,296341
964417,37058,9.64417E+11,40,10:06.9,0,2,WEB,248247,248247
964418,37058,9.64418E+11,40,10:06.9,100,2,WEB,248248,296472
964419,37058,9.64419E+11,40,10:07.1,100,2,WEB,248249,296473
964420,37058,9.6442E+11,40,10:07.1,100,2,WEB,248250,296474
964421,37058,9.64421E+11,40,10:07.2,0,2,WEB,248251,248251
964422,37058,9.64422E+11,40,10:07.2,100,2,WEB,248253,296476
964423,37058,9.64423E+11,40,10:07.3,0,2,WEB,248254,248254
964424,37058,9.64424E+11,40,10:07.3,100,2,WEB,248255,296477
964425,37058,9.64425E+11,40,10:07.4,100,2,WEB,248256,296478
964426,37058,9.64426E+11,40,10:07.4,0,2,WEB,248257,248257
964589,37079,9.64589E+11,40,13:54.9,100,2,WEB,248713,296538
964590,37079,096459000663,40,13:55.1,100,2,WEB,248716,296539
964591,37079,9.64591E+11,40,13:55.3,0,2,WEB,248718,248718
964729,37590,9.64729E+11,40,17:10.8,0,2,WEB,249135,249135
965046,36886,9.65046E+11,40,24:10.8,0,2,WEB,249985,249985
965052,36886,9.65052E+11,40,24:18.5,0,2,WEB,249997,249997
965151,37245,9.65151E+11,40,26:16.7,0,2,WEB,250262,250262
965181,37697,9.65181E+11,40,26:41.8,0,2,WEB,250326,250326
965182,37697,9.65182E+11,40,26:41.9,0,2,WEB,250328,250328
965183,37697,9.65183E+11,40,26:42.1,0,2,WEB,250330,250330
965289,37491,9.65289E+11,40,28:23.2,0,2,WEB,250552,250552
965290,37491,9.6529E+11,40,28:23.2,0,2,WEB,250554,250554
965331,37788,9.65331E+11,40,28:58.3,0,2,WEB,250610,250610
965332,37788,9.65332E+11,40,28:58.3,0,2,WEB,250612,250612
965333,37788,9.65333E+11,40,28:58.4,100,2,WEB,250614,296873
965334,37788,9.65334E+11,40,28:58.5,0,2,WEB,250615,250615
965335,37788,9.65335E+11,40,28:58.6,100,2,WEB,250616,296879
965601,37701,9.65601E+11,40,35:26.6,100,2,WEB,251428,297018
965602,37701,9.65602E+11,40,35:26.7,0,2,WEB,251430,251430
965635,37707,9.65635E+11,40,35:56.1,0,2,WEB,251522,251522
965753,37701,9.65753E+11,40,39:03.0,0,2,WEB,251894,251894
966589,37619,9.66589E+11,40,53:52.6,100,2,WEB,253887,297558
966590,37619,096659000344,40,53:52.6,100,2,WEB,253888,297559
966591,37619,9.66591E+11,40,53:52.7,100,2,WEB,253889,297560
966592,37619,9.66592E+11,40,53:52.8,100,2,WEB,253890,297561
966593,37619,9.66593E+11,40,53:52.8,0,2,WEB,253891,253891
966703,37512,9.66703E+11,40,56:43.7,0,2,WEB,254191,254191
966882,37713,9.66882E+11,40,58:57.2,100,2,WEB,254508,297693
966883,37713,9.66883E+11,40,58:57.3,0,2,WEB,254510,254510
966884,37713,096688400451,40,58:57.3,100,2,WEB,254511,297694
966885,37713,9.66885E+11,40,58:57.4,0,2,WEB,254512,254512
966886,37713,9.66886E+11,40,58:57.4,0,2,WEB,254514,254514
966887,37713,9.66887E+11,40,58:57.5,100,2,WEB,254516,297696
966888,37713,9.66888E+11,40,58:57.5,100,2,WEB,254520,297697
966889,37713,9.66889E+11,40,58:57.6,0,2,WEB,254521,254521
966890,37713,096689000174,40,58:57.7,0,2,WEB,254522,254522
966891,37713,9.66891E+11,40,58:57.7,0,2,WEB,254523,254523
966911,37713,9.66911E+11,40,59:24.1,0,2,WEB,254611,254611
966912,37713,9.66912E+11,40,59:24.2,100,2,WEB,254612,297711
966913,37713,9.66913E+11,40,59:24.4,100,2,WEB,254613,297713
966914,37713,9.66914E+11,40,59:24.7,0,2,WEB,254614,254614
